  344,20160915,   33,  216,   72
  344,20160916,   46,  181,   81
  344,20160917,   24,  180,   84
  344,20160918,   28,  172,   80
  344,20160919,   10,  148,   81
  344,20160920,   16,  160,   73
  344,20160921,   23,  154,   75
  344,20160922,   20,  157,   81
  344,20160923,   27,  148,   77
  344,20160924,   42,  181,   63
  344,20160925,   49,  168,   71
  344,20160926,   15,  141,   82
  344,20160927,   38,  157,   69
  344,20160928,   70,  184,   77
  344,20160929,   70,  162,   85
  344,20160930,   43,  151,   74
  344,20161001,   41,  139,   81
  344,20161002,   54,  131,   85
  344,20161003,   33,  148,   83
  344,20161004,   47,  128,   80
  344,20161005,   58,  101,   71
  344,20161006,   44,   99,   75
  344,20161007,   38,  118,   83
  344,20161008,   25,  114,   77
  344,20161009,   13,   83,   84
  344,20161010,   19,   79,   83
  344,20161011,   16,   86,   84
  344,20161012,   51,   93,   80
  344,20161013,   62,   92,   77
  344,20161014,   46,  100,   81
  344,20161015,   40,  122,   88
  344,20161016,   39,  146,   76
  344,20161017,   35,  131,   89
  344,20161018,   53,  110,   85
  344,20161019,   43,   98,   86
  344,20161020,   27,   90,   91
  344,20161021,   15,   77,   91
  344,20161022,   18,   61,   92
  344,20161023,   19,   51,   86
  344,20161024,   30,   77,   90
  344,20161025,   14,   92,   91
  344,20161026,   29,  101,   89
  344,20161027,   44,  121,   92
  344,20161028,   38,  137,   90
  344,20161029,   10,  107,   91
  344,20161030,   11,   99,   92
  344,20161031,   10,   90,   90
  344,20161101,   20,   90,   93
  344,20161102,   33,   79,   85
  344,20161103,   30,   81,   87
  344,20161104,   51,   82,   84
  344,20161105,   31,   73,   88
  344,20161106,   39,   71,   89
  344,20161107,   30,   52,   89
  344,20161108,   28,   25,   91
  344,20161109,   33,   39,   95
  344,20161110,   28,   50,   95
  344,20161111,   28,   25,   88
  344,20161112,   39,   27,   85
  344,20161113,   29,   42,   96
  344,20161114,   38,   36,   98
  344,20161115,   40,  117,   98
  344,20161116,   57,  120,   92
  344,20161117,   66,   95,   88
  344,20161118,   74,   64,   83
  344,20161119,   70,   60,   82
  344,20161120,   88,   83,   82
  344,20161121,   60,  122,   86
  344,20161122,   67,  107,   78
  344,20161123,   32,   81,   94
  344,20161124,   74,   70,   81
  344,20161125,   53,   34,   76
  344,20161126,   15,    6,   93
  344,20161127,   23,   67,   84
  344,20161128,   33,    1,   82
  344,20161129,   14,  -19,   83
  344,20161130,   31,   34,   88
